id, phrase
3835 , SIT UP STRAIGHT
3836 , SITTING DUCK
3837 , SITTING ON A GOLD MINE
3838 , SITTING ON THE SIDELINES
3839 , SITTING ON TOP OF THE WORLD
3840 , SITTING PRETTY
3841 , SIX DEGRESS OF SEPARATION
3842 , SKATING ON THIN ICE
3843 , SKELETONS IN THE CLOSET
3844 , SKILLFULLY MATCHED
3845 , SKIM THE SURFACE
3846 , SKINNY JEANS
3847 , SKIP AHEAD
3848 , SLAM ON THE BRAKES
3849 , SLAPHAPPY
3850 , SLAPPYHAPPY
3851 , SLEEK & STRONG
3852 , SLEEK AND SEXY
3853 , SLEEP LIKE A BABY
3854 , SLEEP LIKE A LOG
3855 , SLEEP SWEETLY
3856 , SLEIGHT OF HAND
3857 , SLEPT LIKE A BABY
3858 , SLINGS & ARROWS
3859 , SLOPES THAT SKIERS FLOCK TO
3860 , SLOW AND STEADY WINS THE RACE
3861 , SLY AS A FOX
3862 , SMACK DAB IN THE MIDDLE OF NOWHERE
3863 , SMART & FUNNY
3864 , SMART AS A WHIP
3865 , SMARTY PANTS
3866 , SMARTY-PANTS
3867 , SMILE AND BE NATURAL
3868 , SMILING FROM EAR TO EAR
3869 , SMOKE AND MIRRORS
3870 , SMOKING GUN
3871 , SMOOTH AS SILK
3872 , SMOOTH MOVE
3873 , SMOOTH OUT THE KINKS
3874 , SMOOTH SAILING FROM HERE ON OUT
3875 , SMOOTHING RUFFLED FEATHERS
3876 , SNEAK A PEEK
3877 , SNUG AS A BUG IN A RUG
3878 , SNUGGLE UP
3879 , SO FAR SO GOOD
3880 , SO MANY CULINARY DELIGHTS
3881 , SO MANY FANTASTIC THINGS TO DO
3882 , SO MANY GAMES
3883 , SO MANY OPTIONS!
3884 , SO MANY RECREATIONAL OPPORTUNITIES
3885 , SO MANY SHOPPING OPTIONS
3886 , SO MANY THINGS TO DO
3887 , SO MANY THINGS TO SEE
3888 , SO MANY THINGS TO SEE & DO
3889 , SO MANY TOUR OPTIONS
3890 , SO MANY WAYS TO PLAY
3891 , SO MUCH TO DO
3892 , SO MUCH TO SEE
3893 , SO WHAT'S YOUR POINT?
3894 , SOARING TO NEW HEIGHTS
3895 , SOFT AS A KITTEN
3896 , SOFT TO THE TOUCH
3897 , SOLD SEPARATELY
3898 , SOLID AS A ROCK
3899 , SOLID BACKBONE
3900 , SOLID PROOF
3901 , SOME ASSEMBLY REQUIRED
3902 , SOME LIKE IT HOT PINK
3903 , SOME RESTRICTIONS APPLY
3904 , SOME THINGS ARE BETTER LEFT UNSAID
3905 , SOME THINGS ARE WORTH THE PRICE
3906 , SOME THINGS YOU'LL NEVER FORGET
3907 , SOMEBODY UP THERE LIKES ME
3908 , SOMEDAY WE'LL HAVE A GOOD LAUGH ABOUT THIS
3909 , SOMETHING BORROWED SOMETHING BLUE
3910 , SOMETHING FOR EVERYONE
3911 , SOMETHING OLD SOMETHING NEW
3912 , SOMETHING SMELLS DELICIOUS
3913 , SOMETHING SURE SMELLS GOOD!
3914 , SOMETHING TO SUIT EVERYONE'S PALATE
3915 , SORRY MY MISTAKE
3916 , SORRY NO SUBSTITUTIONS
3917 , SORRY WE MISSED YOU
3918 , SORRY WE'RE CLOSED
3919 , SORRY WERE CLOSED
3920 , SOUNDS GREAT
3921 , SOUNDS LIKE A WINNER
3922 , SOUNDS YUMMY
3923 , SPACE IS LIMITED
3924 , SPANNING THE GLOBE
3925 , SPARE ME THE UGLY DETAILS
3926 , SPEAK FOR YOURSELF
3927 , SPECIAL ACCESS
3928 , SPECIAL THANKS
3929 , SPECIAL TIME OF THE YEAR
3930 , SPECIAL TIME OF YEAR
3931 , SPECTACULAR CITY SKYLINE
3932 , SPECTACULAR SCENIC DRIVES
3933 , SPICE IT UP
3934 , SPICE THINGS UP
3935 , SPICY AND SWEET
3936 , SPILL THE BEANS
3937 , SPILL YOUR GUTS
3938 , SPILLING THE BEANS
3939 , SPIN THE WHEEL
3940 , SPINNING THE GLOBE
3941 , SPINNING YOUR WHEELS
3942 , SPIT AND POLISH
3943 , SPLISH SPLASH
3944 , SPLITTING HAIRS
3945 , SPORTS CAPITAL OF THE WORLD
3946 , SPOTTING RAINBOWS IN THE SPRAY OF A FOUNTAIN
3947 , SPRING FEVER
3948 , SPRING FORWARD FALL BACK
3949 , SPRING IS IN THE AIR
3950 , SPRINT FOR THE FINISH
3951 , SPRUCE UP YOUR EVERYDAY STYLE
3952 , SPUR OF THE MOMENT
3953 , SPUR-OF-THE-MOMENT
3954 , SQUAD CAR
3955 , SQUARE OFF
3956 , SQUARING OFF
3957 , SQUASH THE COMPETITION
3958 , SQUAT DOWN
3959 , SQUEAKING BY
3960 , SQUEAKY CLEAN
3961 , SQUEAKY- CLEAN
3962 , STAND ON ONE'S OWN TWO FEET
3963 , STAND YOUR GROUND
3964 , STANDING ROOM ONLY
3965 , STANDING TALL
3966 , STANDING THE TEST OF TIME
3967 , STAR POWER
3968 , STAR QUALITY
3969 , START ANEW
3970 , START FRESH
3971 , START OFF EASY
3972 , START THE BALL ROLLING
3973 , START WITH A BANG
3974 , START WITH A CLEAN SLATE
3975 , STATE LINE
3976 , STATE OF THE ART
3977 , STATISTICS SHOW
3978 , STAY & PLAY
3979 , STAY CONNECTED
3980 , STAY FOCUSED
3981 , STAY IN TOUCH
3982 , STAY UP LATE
3983 , STAYING IN THE LOOP
3984 , STAYING POWER
3985 , STEAL ONE'S THUNDER
3986 , STEALING THE SPOTLIGHT
3987 , STEM TO STERN
3988 , STEP ON THE GAS!
3989 , STEP RIGHT UP!
3990 , STEP UP TO THE PLATE
3991 , STEP-DOWN
3992 , STEVE MARIN STARS IN THE JERK
3993 , STEW IN YOUR OWN JUICE
3994 , STEW IN YOUR OWN JUICES
3995 , STICK AROUND
3996 , STICK OUT YOUR TONGUE AND SAY AH
3997 , STICK TO IT
3998 , STICKY WICKET
3999 , STIRRED TO ACTION
4000 , STOLEN BASE
4001 , STOMPING GROUND
4002 , STOP ACTING LIKE A BABY
4003 , STOP BOTHERING ME!
4004 , STOP HORSING AROUND
4005 , STOP IMMEDIATELY
4006 , STOP ON A DIME
4007 , STOP THAT THIS INSTANT
4008 , STOP THAT THIS INSTANT!
4009 , STOP THE MUSIC
4010 , STOP WASTING MY TIME
4011 , STORE AT ROOM TEMPERATURE
4012 , STORE IN A COOL DRY PLACE
4013 , STRAIGHT AND NARROW
4014 , STRANGER IN PARADISE
4015 , STRANGER THINGS HAVE HAPPENED
4016 , STRAPPED FOR CASH
4017 , STRICTLY BUSINESS
4018 , STRICTLY CONFIDENTIAL
4019 , STRIKE WHILE THE IRON IS HOT
4020 , STROKE OF LUCK
4021 , STRONG AS AN OX
4022 , STRONG INCLINATIONS
4023 , STRUCK SPEECHLESS
4024 , STUCK IN THE MIDDLE
4025 , STUMBLING BLOCK
4026 , STUNNING SCENERY
4027 , STYLISH & FASHIONABLE
4028 , STYLISH BEACH HOTEL
4029 , SUBJECT TO CHANGE WITHOUT NOTICE
4030 , SUBPLOT GROWS THE PLOT
4031 , SUCCESSFUL & HANDSOME
4032 , SUCKER BET
4033 , SUIT YOURSELF
4034 , SUITABLE FOR FRAMING
4035 , SUMMER BLUES
4036 , SUMMER SIZZLE
4037 , SUMMER STYLE
4038 , SUMMER TOWNHOUSE
4039 , SUMMERTIME FUN
4040 , SUNDAY DINNER
4041 , SUNFLOWER MEANS HAVE A GOOD YEAR
4042 , SUPERMAN DEFEATS HIS ENEMIES
4043 , SUPPLY AND DEMAND
4044 , SUPPORTIVE & PATIENT
4045 , SURF'S UP
4046 , SURF'S UP & HANG TEN
4047 , SURPRISE!
4048 , SURROUNDED BY THE SEA
4049 , SWAN DIVE
4050 , SWEATER WEATHER
4051 , SWEEP YOU OFF YOUR FEET
4052 , SWEET & TART
4053 , SWEET DREAMS
4054 , SWEET MAI TAIS
4055 , SWEET SMELLING SOAP
4056 , SWEET TOOTH
4057 , SWEETENED WITH HONEY
4058 , SWEETS FOR THE SWEET
4059 , SWELTERING HEAT
4060 , SWIM BIKE RUN
4061 , SWIMMING AGAINST THE TIDE
4062 , SWING FOR THE FENCE
4063 , SWING FOR THE FENCES
4064 , SWING YOUR PARTNER
4065 , SWINGING FOR THE FENCES
4066 , SYMBOL OF HOPE
4067 , SYMBOLS OF AMERICAN FREEDOM
4068 , SYMPATHETIC EAR
4069 , SYNC UP
4070 , SYNCHRONIZE TOUR WATCHES
4071 , SYNCHRONIZE YOUR WATCHES
4072 , TABLOID JOURNALISM
4073 , TAG YOU'RE IT!
4074 , TAG YOURE IT
4075 , TAIL WAGGING THE DOG
4076 , TAKE A BACK SEAT
4077 , TAKE A BOW
4078 , TAKE A BREAK
4079 , TAKE A CHANCE ON LOVE
4080 , TAKE A CHILL PILL
4081 , TAKE A CRACK AT IT
4082 , TAKE A HIKE BUSTER !
4083 , TAKE A LOAD OFF
4084 , TAKE A NUMBER
4085 , TAKE A PEEK
4086 , TAKE A PENNY LEAVE A PENNY
4087 , TAKE A POWDER
4088 , TAKE A RAIN CHECK
4089 , TAKE A STAB AT IT
4090 , TAKE A STAND
4091 , TAKE A WHIFF
4092 , TAKE CARE
4093 , TAKE CARE OF NUMBER ONE
4094 , TAKE CARE OF YOURSELF
4095 , TAKE CHARGE
4096 , TAKE FIVE
4097 , TAKE IT FROM THE TOP
4098 , TAKE IT OR LEAVE IT
4099 , TAKE IT TO THE NEXT LEVEL
4100 , TAKE IT TO THE NEXT LEVEL PHRASE
4101 , TAKE IT TO THE TOP
4102 , TAKE IT UP A NOTCH
4103 , TAKE IT WITH A GRAIN OF SALT
4104 , TAKE MATTERS INTO YOUR OWN HANDS
4105 , TAKE ME TO YOUR LEADER
4106 , TAKE THE BAIT
4107 , TAKE THE BULL BY THE HORNS
4108 , TAKE THE BUS
4109 , TAKE THE EASY WAY OUT
4110 , TAKE THE INITIATIVE
4111 , TAKE WITH A GRAIN OF SALT
4112 , TAKE YOUR BEST SHOT
4113 , TAKE YOUR OWN SWEET TIME
4114 , TAKE YOUR PICK
4115 , TAKE YOUR PLATE TO THE KITCHEN
4116 , TAKE YOUR VITAMINS
4117 , TAKE YOUR VITAMINS!
4118 , TAKING DRASTIC MEASURES
4119 , TAKING THE BULL BY THE HORNS
4120 , TAKING THE EASY WAY OUT
4121 , TAKING THE LAW INTO YOUR OWN HANDS
4122 , TALK OF THE TOWN
4123 , TALK QUIETLY
4124 , TALK THE TALK
4125 , TALKING A MILE A MINUTE
4126 , TALKING SLOWLY
4127 , TALKING UP A STORM
4128 , TALL IN THE SADDLE
4129 , TAP TO PRINT
4130 , TARNISHED REPUTATION
4131 , TART AND SWEET
4132 , TASK-ORIENTED
4133 , TAXI!
4134 , TEAM SPIRIT
4135 , TEENSY WEENSY
4136 , TELL EVERYONE I SAID HI
4137 , TELL IT TO THE JUDGE
4138 , TELL ME A STORY
4139 , TELL ME ABOUT YOURSELF
4140 , TELL ME ALL YOU KNOW
4141 , TELL ME ANSWER
4142 , TELL US WHAT HAPPENED NEXT
4143 , TELL US WHAT YOU THINK
4144 , TELL YOUR STORY
4145 , TELLING TALL TALES
4146 , TEMPERATURES MAY VARY
4147 , TEN TO ONE
4148 , TEN-THOUSAND YEARS AGO
4149 , TENDER LOVING CARE
4150 , TENTATIVELY SET
4151 , TESTING IN PROGRESS
4152 , TESTING THE WATERS
4153 , THANK FOR YOUR TIME
4154 , THANK GOD IT'S FRIDAY
4155 , THANK GOD IT'S FRIDAY!
4156 , THANK GOODNESS IT'S FRIDAY
4157 , THANK MY LUCKY STARS
4158 , THANK YOU
4159 , THANK YOU FOR CALLING
4160 , THANK YOU FOR DINING WITH US
4161 , THANK YOU FOR YOUR PATRONAGE
4162 , THANK YOU FOR YOUR PROMPT PAYMENT
4163 , THANK YOU FOR YOUR TIME
4164 , THANK YOU THIS COMPLETES YOUR ORDER
4165 , THANKS
4166 , THANKS A BILLION
4167 , THANKS A MILLION
4168 , THANKS A MILLION!
4169 , THANKS BUT NO THANKS
4170 , THANKS I NEEDED THAT
4171 , THAT DOESN'T RING A BELL
4172 , THAT GAVE ME THE CHILLS
4173 , THAT HAS A FAMILIAR RING TO IT
4174 , THAT MAKES TWO OF US
4175 , THAT MEANS A LOT TO ME
4176 , THAT NAME DOESN'T RING A BELL
4177 , THAT REALLY HITS HOME
4178 , THAT REMAINS TO BE SEEN
4179 , THAT SPEAKS VOLUMES
4180 , THAT'LL DO THE TRICK
4181 , THAT'S A GAS!
4182 , THAT'S A GREAT IDEA!
4183 , THAT'S A LOAD OFF MY MIND
4184 , THAT'S A RISK I'M WILLING TO TAKE
4185 , THAT'S A VERY GOOD QUESTION
4186 , THAT'S A WRAP
4187 , THAT'S A WRAP!
4188 , THAT'S AWESOME
4189 , THAT'S AWESOME!
4190 , THAT'S CHICKEN FEED!
4191 , THAT'S HIGHWAY ROBBERY!
4192 , THAT'S HOT
4193 , THAT'S HOT!
4194 , THAT'S MUSIC TO MY EARS
4195 , THAT'S MY FINAL ANSWER
4196 , THAT'S OUTLANDISH!
4197 , THAT'S SO CLICHE
4198 , THAT'S THE TICKET!
4199 , THAT'S THE WAY THE COOKIE CRUMBLES
4200 , THAT'S TOOTING YOUR OWN HORN
4201 , THAT'S TOTALLY OUT OF THE QUESTION
4202 , THATS A DIRECT ORDER
4203 , THATS A GOOD ONE
4204 , THATS A GREAT IDEA!
4205 , THATS ALL FOLKS
4206 , THATS ALL IVE GOT TO SAY
4207 , THATS EASY FOR YOU TO SAY
4208 , THATS HALF THE BATTLE
4209 , THATS HALF THE FUN
4210 , THATS NONE OF YOUR BUSINESS
4211 , THATS NOT WHAT I HEARD
4212 , THATS OUTLANDISH
4213 , THATS REMAINS TO BE SEEN
4214 , THE ADVENTURE BEGINS
4215 , THE AGE OF FLAPPER
4216 , THE AGE OF THE FLAPPER
4217 , THE ALOHA STATE
4218 , THE AMERICAN DREAM
4219 , THE APPLE DOESN'T FALL FAR FROM THE TREE
4220 , THE APPLE OF MY EYE
4221 , THE AYES HAVE IT
4222 , THE BAD WORKMAN ALWAYS BLAMES HIS TOOLS
4223 , THE BALL IS IN YOUR COURT
4224 , THE BARE ESSENTIALS
4225 , THE BEAUTY & SPLENDOR OF NATURE
4226 , THE BEAUTY OF NATURE
4227 , THE BEST IS YET TO COME
4228 , THE BEST LAID PLANS OF MICE AND MEN
4229 , THE BEST MONEY CAN BUY
4230 , THE BEST OFFENSE IS A GOOD DEFENSE
4231 , THE BEST THE WORLD HAS TO OFFER
4232 , THE BEST THING SINCE SLICED BREAD
4233 , THE BEST TIME OF YOUR LIFE
4234 , THE BIG APPLE
4235 , THE BIG CHEESE
4236 , THE BIG EASY
4237 , THE BIG LEAGUES
4238 , THE BIG PICTURE
4239 , THE BLUEGRASS STATE
4240 , THE BUCK STOPS HERE
4241 , THE BUTLER DID IT
4242 , THE BUTTERFLY EFFECT
4243 , THE CALL OF THE OPEN ROAD
4244 , THE CAPITAL OF AUSTRIA
4245 , THE CAPITAL OF HUNGARY
4246 , THE CAPITAL OF PERU
4247 , THE CAPITAL OF TEXAS
4248 , THE CENTER OF ATTENTION
4249 , THE CHARM OF THE OLD WEST
4250 , THE CHECK IS IN THE MAIL
4251 , THE CITY OF BROTHERLY LOVE
4252 , THE CITY OF DREAMS
4253 , THE CITY OF LIGHT
4254 , THE CITY THAT NEVER SLEEPS
4255 , THE CLUB SCENE
4256 , THE COAST IS CLEAR
4257 , THE CONSTITUTION STATE
4258 , THE CREAM OF THE CROP
4259 , THE CRESCENT CITY
4260 , THE CROWN OF MAINE
4261 , THE CULINARY WORLD
4262 , THE CUSTOMER IS ALWAYS RIGHT
4263 , THE DEVIL IS IN THE DETAILS
4264 , THE DOG ATE MY HOMEWORK
4265 , THE DOG DAYS OF SUMMER
4266 , THE EARLY BIRD CATCHES THE WORM
4267 , THE ELEMENT OF TRUTH
4268 , THE ELEPHANT IN THE ROOM
4269 , THE ENCHANTED CIRCLE
4270 , THE ENTERTAINMENT CAPITAL OF THE WORLD
4271 , THE EVENT OF THE SEASON
4272 , THE EVENT OF THE YEAR
4273 , THE EYES ARE THE WINDOWS OF THE SOUL
4274 , THE FABULOUS FIFTIES
4275 , THE FACE THAT LAUNCHED A THOUSAND SHIPS
4276 , THE FEELING IS MUTUAL
4277 , THE FIGHTING IRISH
4278 , THE FINER THINGS IN LIFE
4279 , THE FIRST DAY OF THE GREAT YEAR
4280 , THE FLOATING CITY
4281 , THE FORTY-NINTH STATE
4282 , THE FUN NEVER STOPS!
4283 , THE FUTURE IS NOW
4284 , THE GLOVES ARE OFF
4285 , THE GLUE THAT HOLDS A FAMILY TOGETHER
4286 , THE GOLDEN RULE
4287 , THE GOLDEN TRIANGLE
4288 , THE GRAND CANYON STATE
4289 , THE GRASS IS ALWAYS GREENER
4290 , THE HAND IS QUICKER THAN THE EYE
4291 , THE HAPPIEST PLACE ON EARTH
4292 , THE HEART OF THE CITY
4293 , THE HEART OF THE MATTER
4294 , THE HEART OF THE ROCKY MOUNTAINS
4295 , THE HERE AND NOW
4296 , THE HIGHLIGHT OF MY DAY
4297 , THE HOLY LAND
4298 , THE HOTTEST SHOW IN TOWN
4299 , THE HOTTEST TICKET IN TOWN
4300 , THE HOTTEST TICKETS IN TOWN
4301 , THE ICING ON THE CAKE
4302 , THE IMPERIAL CITY
4303 , THE INSIDE SCOOP
4304 , THE JIG IS UP
4305 , THE KEY TO SUCCESS
4306 , THE LAND OF ENCHANTMENT
4307 , THE LAND OF TEN THOUSAND LAKES
4308 , THE LAP OF LUXURY
4309 , THE LAST FRONTIER
4310 , THE LAST STRAW
4311 , THE LION'S SHARE
4312 , THE LONE STAR STATE
4313 , THE LONG ARM OF THE LAW
4314 , THE LUCK OF THE IRISH
4315 , THE LURE OF THE UNKNOWN
4316 , THE MARVELOUS CITY
4317 , THE MIDAS TOUCH
4318 , THE MIGHTY MISSISSIPPI
4319 , THE MOMENT OF TRUTH
4320 , THE MORAL OF THE STORY
4321 , THE MOST IMPORTANT MEAL OF THE DAY
4322 , THE MOST VISITED CITY IN THE WORLD
4323 , THE MOTOR CITY
4324 , THE MOVERS AND THE SHAKERS
4325 , THE NAKED TRUTH
4326 , THE NATION'S CAPITAL
4327 , THE NEXT BIG THING
4328 , THE OBJECT OF THE GAME
4329 , THE ODDS ARE IN YOUR FAVOR
4330 , THE OLD WEST
4331 , THE OPEN ROAD IS CALLING
4332 , THE PATH OF LEAST RESISTANCE
4333 , THE PATIENCE OF JOB
4334 , THE PERFECT MIX
4335 , THE PERFECT PLACE TO UNWIND
4336 , THE PITTER PATTER OF LITTLE FEET
4337 , THE PLACE TO BE SEEN
4338 , THE PLOT THICKENS
4339 , THE POSSIBILITIES ARE ENDLESS
4340 , THE POWER TO INSPIRE AWE
4341 , THE POWERS THAT BE
4342 , THE PREHISTORIC CITY OF BEDROCK
4343 , THE PRESSURE IS ON
4344 , THE PROOF IS IN THE PUDDING
4345 , THE PROUDEST DAY OF MY LIFE
4346 , THE PULSE OF THE CITY
4347 , THE REAL MCCOY
4348 , THE RENAISSANCE PERIOD
4349 , THE REST IS HISTORY REPEATS ITSELF
4350 , THE RIGHT APPROACH
4351 , THE ROARING TWENTIES
4352 , THE ROCKFORD FILES
4353 , THE ROOT OF THE MATTER
4354 , THE ROYAL TREATMENT
4355 , THE SAGA CONTINUES
4356 , THE SAN FRANCISCO OF THE EAST
4357 , THE SAN FRANSISCO OF THE EAST
4358 , THE SEASON'S BEST DISHES
4359 , THE SEAT OF GOVERNMENT
4360 , THE SECRET TO SUCCESS
4361 , THE SHOW MUST GO ON
4362 , THE SINGLE LIFE
4363 , THE SIXTY FOUR-THOUSAND DOLLAR QUESTION
4364 , THE SIXTY-FOUR-MILLION-DOLLAR QUESTION
4365 , THE SIXTY-FOUR-THOUSAND-DOLLAR QUESTION
4366 , THE SIXTY-FOUR-THOUSAND-DOLLARS QUESTION
4367 , THE SKY IS THE LIMIT
4368 , THE SKY'S THE LIMIT
4369 , THE SOONER THE BETTER
4370 , THE SPIRIT OF NEW ORLEANS
4371 , THE STONE AGE
4372 , THE SUNSHINE STATE
4373 , THE SWEET SMELL OF SUCCESS
4374 , THE SWEET SMELL OF VICTORY
4375 , THE TALLEST PLAYER IS USUALLY THE CENTER
4376 , THE TASK AT HAND
4377 , THE TASTE OF VIENNA
4378 , THE TENSION IS BOILING
4379 , THE TENSION IS BUILDING
4380 , THE THINGS THAT REALLY MATTER
4381 , THE THIRD DEGREE
4382 , THE THRILL OF DISCOVERY
4383 , THE TOAST OF THE TOWN
4384 , THE TOUGHEST TICKET IN TOWN
4385 , THE TRIBE HAS SPOKEN
4386 , THE TRICKS OF THE TRADE
4387 , THE TRIP OF YOUR DREAMS
4388 , THE TRUTH HURTS
4389 , THE TRUTH SHALL SET YOU FREE
4390 , THE UPPER HAND
4391 , THE VAMPIRES COME OUT AT NIGHT
4392 , THE VOLUNTEER STATE
4393 , THE WAVE OF THE FUTURE
4394 , THE WAY TO A MAN'S HEART IS THROUGH HIS STOMACH
4395 , THE WHOLE BALL OF WAX
4396 , THE WHOLE ENCHILADA
4397 , THE WHOLE KIT AND CABOODLE
4398 , THE WHOLE NINE YARDS
4399 , THE WHOLE POINT
4400 , THE WHOLE SHEBANG
4401 , THE WILD FRONTIER
4402 , THE WINDY CITY
4403 , THE WITCHING HOUR
4404 , THE WOLVERINE STATE
4405 , THE WONDER OF MAGIC
4406 , THE WONDER OF NATURE
4407 , THE WORD ON THE STREET
4408 , THE WORLD IS YOUR OYSTER
4409 , THE WORLD'S HAPPIEST NATION
4410 , THE WOW FACTOR
4411 , THERE IS ALWAYS A REASON TO BAKE
4412 , THERE'S A NEW SHERIFF IN TOWN
4413 , THERE'S A SLIM CHANCE
4414 , THERE'S ABSOLUTELY NOTHING TO BE AFRAID OF
4415 , THERE'S NEVER A DULL MOMENT
4416 , THERE'S NEVER ENOUGH TIME
4417 , THERE'S NO I IN TEAM
4418 , THERE'S NO LOOKING BACK
4419 , THERE'S SAFETY IN NUMBERS
4420 , THERE'S STRENGTH IN NUMBERS
4421 , THESE THINGS TAKE TIME
4422 , THEY GO HAND IN HAND
4423 , THEY NEVER KNEW WHAT HIT EM
4424 , THEY NEVER KNEW WHAT HIT THEM
4425 , THEY'RE COMING OUT OF THE WOODWORK
4426 , THEY'RE COMING OUT OF THE WOODWORK!
4427 , THEYLL BE COMING IN DROVES
4428 , THEYRE GETTING AWAY
4429 , THEYRE PLAYING OUR SONG
4430 , THICK AND JUICY
4431 , THICK HAZE
4432 , THINGS ARE LOOKING UP
4433 , THINK AGAIN
4434 , THINK BEFORE YOU SPEAK
4435 , THINK FAST
4436 , THINK ON YOUR FEET
4437 , THINK OUTSIDE OF THE BOX
4438 , THINK OUTSIDE THE BOX
4439 , THINKING OUTSIDE THE BOX
4440 , THIRD DAY OF NEW YEAR IS KNOWN AS RED MOUTH
4441 , THIRD TIME'S A CHARM
4442 , THIRST FOR ADVENTURE
4443 , THIRST FOR KNOWLEDGE
4444 , THIS BRINGS BACK OLD MEMORIES
4445 , THIS DAY IN HISTORY
4446 , THIS HAS BEEN A REAL TREAT FOR ME
4447 , THIS IS A GREAT HONOR
4448 , THIS IS ONE HAPPY ISLAND
4449 , THIS IS YOUR CAPTAIN SPEAKING
4450 , THIS JUST IN
4451 , THIS JUST STRUCK ME FUNNY
4452 , THIS MAY OR MAY NOT BE TRUE
4453 , THIS MIGHT SOUND CRAZY
4454 , THIS MUST BE MY LUCKY DAY!
4455 , THIS POINT ON
4456 , THIS WEEKEND ONLY
4457 , THIS WEEKEND ONLY!
4458 , THIS WILL MAKE YOU HAPPY
4459 , THOSE WERE THE DAYS
4460 , THOUGHTFUL & FRIENDLY
4461 , THOUGHTFUL AND FRIENDLY
4462 , THREE CHEERS FOR THE RED WHITE & BLUE
4463 , THREE SHEETS TO THE WIND
4464 , THREE SQUARE MEALS A DAY
4465 , THREE STRIKES YOU'RE OUT!
4466 , THREE STRIKES YOURE OUT
4467 , THROW A BASH
4468 , THROW IN THE TOWEL
4469 , THROW ONE'S HAT INTO THE RING
4470 , THROWING MONEY AROUND
4471 , THROWN FOR A LOOP
4472 , THUMBS UP
4473 , THUNDERING SILENCE
4474 , TICKETS AVAILABLE
4475 , TICKETS PLEASE
4476 , TICKLED PINK
4477 , TICKLING YOUR FUNNY BONE
4478 , TICKTOCK TICKTOCK
4479 , TIDINESS BEGETS TIDINESS
4480 , TIE THE KNOT
4481 , TIES THAT BIND
4482 , TILL DEATH DO US PART
4483 , TIME AND TIME AGAIN
4484 , TIME FLIES
4485 , TIME FLIES WHEN YOU'RE HAVING FUN
4486 , TIME FOR A COFFEE BREAK
4487 , TIME FOR BREAKFAST
4488 , TIME FOR FUN
4489 , TIME FOR TAKEOFF
4490 , TIME IS MONEY
4491 , TIME IS OF THE ESSENCE
4492 , TIME IS ON YOUR SIDE
4493 , TIME IS RUNNING OUT
4494 , TIME IS WASTING
4495 , TIME MARCHES ON
4496 , TIME TO BE HAPPY
4497 , TIME TO CALL IT A DAY
4498 , TIME TO CHILL
4499 , TIME TO SHINE
4500 , TIME- HONORED TRADITION
4501 , TIMELESS APPEAL
4502 , TIMELESS GRANDEUR
4503 , TIMELESS NATURAL BEAUTY
4504 , TIP OF THE ICEBERG
4505 , TIP THE SCALES IN YOUR FAVOR
4506 , TIS THE SEASON TO BE JOLLY
4507 , TO A PROSPEROUS NEW YEAR
4508 , TO BORROW AN OLD CLICHE
4509 , TO COIN A PHRASE
4510 , TO EACH HIS OWN
4511 , TO EXPLORE STRANGE NEW WORLDS
4512 , TO GOOD TO BE TRUE
4513 , TO MARKET TO MARKET
4514 , TO THE BEST OF MY ABILITY
4515 , TO THE NTH DEGREE
4516 , TODAY IS FRIDAY!
4517 , TOGETHER AT LAST
4518 , TOGETHER FOREVER
4519 , TONE & SCULPT
4520 , TONE AND SCULPT
4521 , TONGUE IN CHEEK
4522 , TONGUE-IN-CHEEK
4523 , TONGUE-TIED
4524 , TONS OF GREAT FUN
4525 , TOO BIG FOR HIS BRITCHES
4526 , TOO BIG FOR YOUR BRITCHES
4527 , TOO CLOSE FOR COMFORT
4528 , TOO CLOSE TO CALL
4529 , TOO GOOD TO BE TRUE
4530 , TOO GOOD TO MISS
4531 , TOO MANY GAMES
4532 , TOO MUCH SUGAR
4533 , TOO MUCH TOO SOON
4534 , TOO SOON TO TELL
4535 , TOOT TOOT BEEP BEEP
4536 , TOOTING MY OWN HORN
4537 , TOOTING YOUR OWN HORN
4538 , TOP AGRICULTURAL PRODUCER IN AMERICA
4539 , TOP OF THE NINTH
4540 , TOP PRIORITY
4541 , TOP SPEED
4542 , TOP-NOTCH
4543 , TOPPED WITH SEASONAL FRUITS
4544 , TOPSY-TURVY
4545 , TOTAL MAYHEM
4546 , TOTALLY AWESOME DUDE
4547 , TOTALLY BOGUS
4548 , TOTALLY STOKED
4549 , TOTALLY UNPREDICTABLE
4550 , TOTALLY WITHDRAWN
4551 , TOUCH BASE
4552 , TOUCH OF ROMANCE
4553 , TOUGH ACT TO FOLLOW
4554 , TOUGH AS NAILS
4555 , TOUGH BUT FAIR
4556 , TOUGH IT OUT
4557 , TOUGH SELL
4558 , TOUGH TIMES AHEAD
4559 , TOUGH TO AVOID
4560 , TOUGH TO KNOW
4561 , TOUR DE FORCE
4562 , TOWERING GIRAFFES
4563 , TOYING WITH THE IDEA
4564 , TRASH TALK
4565 , TRAVEL DESTINATION FOR THE GLAMOROUS
4566 , TRAVELING AT THE SPEED OF LIGHT
4567 , TRAVELING FOR BUSINESS OR PLEASURE?
4568 , TRAVELING INCOGNITO
4569 , TRAVELING LIGHT
4570 , TREAT ME RIGHT
4571 , TREATED LIKE A KING
4572 , TRENDING NOW
